"Timestamp","Source IP Address","Destination IP Address","Source Port","Destination Port","Protocol","Packet Length","Traffic Type","Packet Type","Payload Data","Info"
"2024-06-24 16:30:06","172.217.28.110","192.168.1.41","443","54547","QUIC","162","eth:ethertype:ip:udp:quic","162","","Protected Payload (KP0)"
"2024-06-24 16:30:06","172.217.28.110","192.168.1.41","443","54547","QUIC","67","eth:ethertype:ip:udp:quic","67","","Protected Payload (KP0)"
"2024-06-24 16:30:06","192.168.1.41","142.250.218.138","53035","443","UDP","75","eth:ethertype:ip:udp:data","75","43e8087e11f4f6d2072d5ba6394bb8be5f036376d12d18a9395420816413a8e5e8","53035  >  443 Len=33"
"2024-06-24 16:30:06","172.217.28.110","192.168.1.41","443","54547","QUIC","71","eth:ethertype:ip:udp:quic","71","","Protected Payload (KP0)"
"2024-06-24 16:30:06","192.168.1.41","172.217.28.110","54547","443","QUIC","74","eth:ethertype:ip:udp:quic","74","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:06","142.250.218.138","192.168.1.41","443","53035","UDP","127","eth:ethertype:ip:udp:data","127","4bb6660762ce2e1d97b67688bbbddb7587b1bfca3899800c4fee8b93706cb94578fff162ae7ce009c8869d07b1eeebbd5512dda48413b5978072d03d559c391095fb0dea0168c5b573f3309563fcb1af04fdd95614","443  >  53035 Len=85"
"2024-06-24 16:30:06","192.168.1.41","142.250.218.138","53035","443","UDP","78","eth:ethertype:ip:udp:data","78","5de8087e11f4f6d2073e42a5d6881c126c6225b51e48df0134f33cf1ab2999b6cdfb9f83","53035  >  443 Len=36"
"2024-06-24 16:30:06","8.8.8.8","192.168.1.41","443","60675","TLSv1.3","1514","eth:ethertype:ip:tcp:tls","1514","","Server Hello, Change Cipher Spec"
"2024-06-24 16:30:06","8.8.8.8","192.168.1.41","443","60675","TCP","1394","eth:ethertype:ip:tcp","1394","","443  >  60675 [PSH, ACK] Seq=1461 Ack=1785 Win=20480 Len=1340 [TCP segment of a reassembled PDU]"
"2024-06-24 16:30:06","192.168.1.41","8.8.8.8","60675","443","TCP","54","eth:ethertype:ip:tcp","54","","60675  >  443 [ACK] Seq=1785 Ack=2801 Win=65536 Len=0"
"2024-06-24 16:30:06","8.8.8.8","192.168.1.41","443","60675","TCP","1454","eth:ethertype:ip:tcp","1454","","443  >  60675 [PSH, ACK] Seq=2801 Ack=1785 Win=20480 Len=1400 [TCP segment of a reassembled PDU]"
"2024-06-24 16:30:06","8.8.8.8","192.168.1.41","443","60675","TLSv1.3","1342","eth:ethertype:ip:tcp:tls","1342","","Application Data"
"2024-06-24 16:30:06","192.168.1.41","8.8.8.8","60675","443","TCP","54","eth:ethertype:ip:tcp","54","","60675  >  443 [ACK] Seq=1785 Ack=5489 Win=65536 Len=0"
"2024-06-24 16:30:06","172.217.28.110","192.168.1.41","443","54547","QUIC","603","eth:ethertype:ip:udp:quic","603","","Protected Payload (KP0)"
"2024-06-24 16:30:06","192.168.1.41","172.217.28.110","54547","443","QUIC","77","eth:ethertype:ip:udp:quic","77","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:06","172.217.28.110","192.168.1.41","443","54547","QUIC","232","eth:ethertype:ip:udp:quic","232","","Protected Payload (KP0)"
"2024-06-24 16:30:06","192.168.1.41","172.217.28.110","54547","443","QUIC","74","eth:ethertype:ip:udp:quic","74","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:06","142.250.218.138","192.168.1.41","443","53035","UDP","67","eth:ethertype:ip:udp:data","67","45ddc1370acb020c45c5ca4b449507e13024e15f8135103d94","443  >  53035 Len=25"
"2024-06-24 16:30:06","172.217.28.110","192.168.1.41","443","54547","QUIC","66","eth:ethertype:ip:udp:quic","66","","Protected Payload (KP0)"
"2024-06-24 16:30:06","192.168.1.41","52.226.139.185","49415","443","TLSv1.2","153","eth:ethertype:ip:tcp:tls","153","","Application Data"
"2024-06-24 16:30:06","52.226.139.185","192.168.1.41","443","49415","TCP","54","eth:ethertype:ip:tcp","54","","443  >  49415 [ACK] Seq=1 Ack=100 Win=209 Len=0"
"2024-06-24 16:30:06","192.168.1.41","52.112.127.143","60613","443","TLSv1.2","110","eth:ethertype:ip:tcp:tls","110","","Application Data"
"2024-06-24 16:30:06","52.112.127.143","192.168.1.41","443","60613","TCP","54","eth:ethertype:ip:tcp","54","","443  >  60613 [ACK] Seq=1 Ack=57 Win=320 Len=0"
"2024-06-24 16:30:06","192.168.1.43","239.255.255.250","1900","1900","SSDP","547","eth:ethertype:ip:udp:ssdp","547","","NOTIFY * HTTP/1.1 "
"2024-06-24 16:30:06","fe80::103c:1ae1:8556:446f","ff02::c","1900","1900","SSDP","576","eth:ethertype:ipv6:udp:ssdp","576","","NOTIFY * HTTP/1.1 "
"2024-06-24 16:30:06","192.168.1.41","8.8.8.8","64038","53","DNS","85","eth:ethertype:ip:udp:dns","85","","Standard query 0x78b9 A searchhighlights.bing.com"
"2024-06-24 16:30:06","192.168.1.41","20.69.137.228","60651","443","TCP","1514","eth:ethertype:ip:tcp","1514","","60651  >  443 [ACK] Seq=1 Ack=1 Win=253 Len=1460 [TCP segment of a reassembled PDU]"
"2024-06-24 16:30:06","192.168.1.41","20.69.137.228","60651","443","TLSv1.2","231","eth:ethertype:ip:tcp:tls","231","","Application Data"
"2024-06-24 16:30:06","8.8.8.8","192.168.1.41","53","64038","DNS","174","eth:ethertype:ip:udp:dns","174","","Standard query response 0x78b9 A searchhighlights.bing.com CNAME searchhighlights-bing-com.b-0005.b-msedge.net CNAME b-0005.b-msedge.net A 13.107.6.158"
"2024-06-24 16:30:06","52.226.139.185","192.168.1.41","443","49415","TLSv1.2","223","eth:ethertype:ip:tcp:tls","223","","Application Data"
"2024-06-24 16:30:06","52.112.127.143","192.168.1.41","443","60613","TLSv1.2","99","eth:ethertype:ip:tcp:tls","99","","Application Data"
"2024-06-24 16:30:06","192.168.1.41","13.107.6.158","60676","443","TCP","66","eth:ethertype:ip:tcp","66","","60676  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"2024-06-24 16:30:06","20.69.137.228","192.168.1.41","443","60651","TCP","54","eth:ethertype:ip:tcp","54","","443  >  60651 [ACK] Seq=1 Ack=1461 Win=451 Len=0"
"2024-06-24 16:30:06","20.69.137.228","192.168.1.41","443","60651","TCP","54","eth:ethertype:ip:tcp","54","","443  >  60651 [ACK] Seq=1 Ack=1638 Win=473 Len=0"
"2024-06-24 16:30:06","13.107.6.158","192.168.1.41","443","60676","TCP","66","eth:ethertype:ip:tcp","66","","443  >  60676 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=128"
"2024-06-24 16:30:06","192.168.1.41","13.107.6.158","60676","443","TCP","54","eth:ethertype:ip:tcp","54","","60676  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"2024-06-24 16:30:06","192.168.1.41","13.107.6.158","60676","443","TLSv1.3","804","eth:ethertype:ip:tcp:tls","804","","Client Hello (SNI=searchhighlights.bing.com)"
"2024-06-24 16:30:06","13.107.6.158","192.168.1.41","443","60676","TCP","54","eth:ethertype:ip:tcp","54","","443  >  60676 [ACK] Seq=1 Ack=751 Win=16128 Len=0"
"2024-06-24 16:30:06","192.168.1.41","52.226.139.185","49415","443","TCP","54","eth:ethertype:ip:tcp","54","","49415  >  443 [ACK] Seq=100 Ack=170 Win=254 Len=0"
